module,type,name,res_id,src,value,comments
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Bank Statement,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Statement lines,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Take Money In/Out,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Notes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Reset to New,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Validate,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_form,Statement Line,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_form,Notes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_search,Search Bank Statements Line,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_search,Notes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_tree,Revert reconciliation,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_line_tree,Statement lines,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Validated,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Bank Statement,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Status,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Search Bank Statements,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,New,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Processing,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_tree,Statements,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_category_property_form,Account Properties,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_full_reconcile_form,Matching,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_full_reconcile_form,Matched Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_incoterms_tree,Incoterms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Vendor,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Tax Excluded,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Customer,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Tax,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Amount Due,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Total,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Register Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Sales Person,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Invoice Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Bill Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_invoice_tree,Source Document,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Accounting,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a section,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Change Period,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Customer,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Disc.%,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Quantity:,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Total Credit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,"<span class=""oe_inline o_form_label mr-3 ml-5 oe_edit_only"" groups=""base.group_multi_currency""> in </span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a line,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,"<span class=""oe_inline o_form_label mx-3 oe_read_only"" groups=""base.group_multi_currency""> in </span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,outstanding payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Auto-Complete,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Bill Reference,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Reversed,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Invoice,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Terms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Paid,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Confirm,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Other Info,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add Credit Note,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Subtotal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Post,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Description,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Send & Print,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Reconciled Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add an internal note...,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Price,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Cut-Off,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Register Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Total Debit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Accounting Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,The current highest number is,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Invoice Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Unit Price:,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Source Document,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,for this customer. You can allocate them to mark this invoice as paid.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,. You might want to put a higher number here.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,In Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Customer Reference,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Cancel Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Section,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Note,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a note,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,outstanding debits,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Due Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Taxes Applied,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,This move is configured to be posted automatically at the accounting date:,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Partial,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,JRNL/2016/00001,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Select an old vendor bill,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,You have,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Vendor,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,UoM,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Invoice Lines,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,"<span>This entry has been generated through the Invoicing app, before installing Accounting. Its balance has been imported separately.</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Reverse Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,"<span class=""o_form_label mx-3 oe_edit_only"" attrs=""{'invisible': ['|', ('state', '!=', 'draft'), ('invoice_payment_term_id', '!=', False)]}""> or </span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Terms and Conditions,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Tax Grids,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Account Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Total,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Preview,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,for this vendor. You can allocate them to mark this bill as paid.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,"<span attrs=""{'invisible': ['|', ('state', '!=', 'draft'), ('name', '!=', '/')]}"">Draft</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Reset to Draft,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_form,Bill Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,-> View partially reconciled entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,States,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Information,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Dates,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Analytic Lines,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Currency,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Product,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Analytic,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Journal Item,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Matching,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Amount,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Accounting Documents,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_pivot,Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tax_audit_tree,Total Base Amount,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tax_audit_tree,Tax,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree,Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree,Total Debit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree,Total Credit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Post,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Total Balance,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Total Credit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Tax Grids,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Edit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Total Debit,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Reverse,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Duplicate,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_line_tree_grouped,Matching,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_tree,Total Amount,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_tree,Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_move_tree,Total,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,View accounts detail,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,the parent company,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Invoicing,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting-related settings are managed on,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Fiscal Information,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Bank Accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Payment Terms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_form,Payment term explanation for the customer...,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_form,"The last line's computation type should be ""Balance"" to ensure that the whole amount will be allocated.",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_form,Terms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_form,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_form,Payment Terms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,Due,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,Due Date Computation,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,Due the,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,Term Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,"<span class=""o_form_label"">of the month</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,Payment Terms,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_form,On the,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_payment_term_line_tree,Payment Terms,,
